I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,Angle
546,584,582,693,746,841,680,532,644,604,498,782,465,617,461,3
547,585,582,694,747,841,682,533,642,604,499,782,466,619,462,3
548,585,583,694,748,842,682,534,650,606,500,782,467,622,463,3
548,585,583,695,748,841,682,535,654,604,498,782,467,622,462,3
548,586,584,695,748,842,682,535,654,605,498,783,468,623,463,3
549,587,586,695,748,841,682,536,655,605,499,783,468,625,463,3
549,587,586,694,748,841,681,535,656,604,499,783,468,625,463,3
547,587,585,694,748,842,682,536,657,604,501,782,469,627,464,3
548,589,587,695,748,841,682,537,657,604,502,784,470,629,464,3
550,589,587,695,748,841,682,537,657,604,503,782,469,629,464,3
549,589,587,695,748,841,682,536,657,604,501,782,469,629,464,3
548,588,586,694,748,841,680,536,657,603,501,782,469,630,464,3
548,588,586,695,748,841,680,536,656,603,501,782,469,630,463,3
547,588,586,694,747,842,678,535,656,603,501,781,469,629,463,3
546,588,586,693,748,842,675,534,655,602,500,782,468,629,462,3
545,587,585,693,748,841,675,534,654,603,498,782,468,630,462,3
