I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,Angle
573,602,598,710,754,843,709,529,676,533,445,446,591,602,446,2
574,601,598,710,754,843,709,529,677,532,445,446,591,602,446,2
574,602,599,710,755,843,708,530,677,532,445,446,591,602,447,2
573,602,598,710,755,842,709,529,677,532,445,446,591,602,447,2
574,602,598,710,755,843,709,530,677,532,445,446,591,602,447,2
573,602,598,710,755,843,709,530,677,532,445,446,592,602,447,2
574,603,599,710,756,843,709,530,677,533,446,446,591,603,448,2
575,603,599,710,755,842,711,530,676,533,446,447,592,603,447,2
575,603,599,711,755,843,711,530,677,533,446,447,592,603,448,2
575,603,599,710,755,843,710,530,677,533,446,447,593,603,448,2
574,603,599,711,756,843,710,530,677,533,446,447,592,603,448,2
575,603,599,711,755,842,711,530,677,533,446,447,592,603,448,2
575,603,599,711,755,843,711,530,677,533,445,446,592,604,448,2
575,603,599,710,755,843,711,530,677,533,446,447,593,603,448,2
574,603,599,710,755,843,711,530,676,534,445,446,591,603,448,2
574,602,599,710,756,843,711,529,677,533,445,447,591,603,448,2
574,602,598,710,755,843,711,530,677,533,445,446,591,603,447,2
574,602,598,710,756,843,711,530,676,533,445,446,591,602,447,2
573,601,598,710,754,843,711,529,677,532,444,446,591,602,446,2
572,601,597,710,754,842,711,529,677,532,444,446,591,602,446,2
572,602,597,710,754,843,711,529,676,533,444,446,592,602,447,2
572,602,598,710,754,842,711,529,676,532,445,446,592,602,447,2
572,602,598,710,755,842,711,529,677,533,445,446,592,603,447,2
572,602,598,710,755,843,711,529,677,533,445,446,592,603,447,2
573,602,598,711,754,843,711,529,677,533,445,446,591,602,446,2
572,602,598,710,754,842,711,529,677,533,445,446,591,602,447,2
572,602,599,710,754,843,712,529,677,533,445,445,591,602,447,2
571,602,599,710,755,842,712,529,676,533,445,446,591,602,447,2
572,602,599,711,754,843,712,529,677,533,445,446,591,602,447,2
573,603,599,711,755,843,712,529,678,533,445,446,591,602,447,2
572,602,598,710,756,843,713,529,677,533,445,445,591,602,446,2
570,602,598,710,756,843,712,529,677,533,445,445,590,601,447,2
572,601,598,710,756,843,712,529,677,533,444,446,591,602,447,2
572,602,598,710,756,843,711,529,676,533,445,446,591,602,447,2
570,601,598,710,756,843,712,529,677,532,444,445,591,602,447,2
568,602,598,710,756,843,711,529,677,533,444,445,591,601,446,2
570,602,598,710,756,843,710,529,677,532,444,445,592,603,446,2
570,602,598,710,756,843,711,529,676,532,445,446,592,603,446,2
570,602,598,710,756,843,711,529,677,533,445,446,592,604,448,2
572,602,598,710,757,842,709,529,676,532,445,446,592,603,448,2
573,602,598,710,755,843,710,529,676,532,445,446,592,603,448,2
573,602,598,710,755,842,710,529,676,532,445,445,592,603,448,2
573,602,598,710,755,843,710,529,676,532,445,446,592,603,448,2
573,602,598,710,754,843,710,529,676,532,445,447,593,603,448,2
573,602,598,710,754,843,710,529,677,532,445,446,593,604,448,2
573,602,599,710,754,843,711,529,677,532,445,446,593,604,449,2
574,602,598,711,754,843,711,530,676,533,445,446,593,604,449,2
573,603,598,710,754,843,710,530,676,533,445,446,593,604,449,2
573,602,599,710,755,843,711,529,677,532,445,446,593,604,448,2
571,602,598,710,755,843,711,530,676,533,445,446,592,604,449,2
573,603,598,710,755,843,711,530,676,533,444,446,592,604,449,2
573,602,598,710,754,842,711,530,676,533,445,446,592,603,449,2
573,603,598,710,754,843,711,530,677,533,445,445,592,603,448,2
573,602,599,710,754,843,711,529,676,532,444,445,591,603,448,2
573,602,598,710,754,843,712,529,676,533,445,445,592,603,448,2
572,602,598,710,754,843,712,529,677,533,444,445,592,603,448,2
571,601,598,710,755,843,712,529,677,532,444,445,591,602,448,2
571,601,597,709,754,843,712,529,677,532,444,445,590,602,447,2
571,600,597,710,754,843,712,528,677,532,444,445,590,600,447,2
570,601,597,710,754,843,711,528,676,533,443,444,589,600,446,2
570,600,597,710,754,843,711,528,676,532,443,444,589,600,446,2
571,600,597,710,754,843,712,528,676,533,443,444,589,600,446,2
571,601,597,710,754,843,712,528,677,532,443,445,589,600,447,2
571,601,597,710,754,843,710,529,676,533,443,444,589,600,447,2
572,601,597,710,754,843,711,528,676,533,443,444,589,600,447,2
571,601,597,709,754,843,712,528,676,533,444,445,588,600,447,2
572,601,597,710,753,843,712,528,676,533,444,444,589,600,447,2
572,601,598,710,754,843,711,528,676,533,443,444,588,599,447,2
573,601,597,709,753,843,711,528,677,532,443,444,588,598,446,2
572,601,598,710,754,844,711,528,676,532,443,444,588,599,447,2
572,602,598,710,754,843,711,528,676,532,443,444,589,600,447,2
573,601,598,710,753,843,711,528,677,532,444,445,590,600,447,2
573,602,598,710,753,842,711,529,676,532,444,445,591,602,448,2
573,602,598,710,754,843,711,528,676,532,444,445,592,602,449,2
572,602,598,710,753,842,711,529,676,532,444,445,592,603,449,2
573,601,598,710,753,842,711,529,676,532,444,445,591,603,449,2
572,602,598,710,753,843,711,529,676,532,444,445,592,603,449,2
574,602,598,710,755,842,710,529,677,532,444,445,592,603,450,2
573,602,598,709,754,843,710,529,677,532,445,445,592,603,450,2
573,602,598,710,754,843,711,529,676,532,444,446,592,603,449,2
573,602,598,710,754,843,710,529,676,532,444,446,592,603,450,2
573,602,598,710,755,842,708,529,677,532,444,445,592,604,450,2
573,602,598,710,755,842,710,529,676,532,444,446,591,603,449,2
573,602,598,710,755,842,709,529,677,532,444,445,591,602,449,2
573,602,598,710,755,843,709,528,677,532,444,445,591,602,449,2
574,602,598,710,756,842,710,528,677,532,444,445,590,602,449,2
573,602,598,710,754,843,710,529,676,532,444,445,590,601,449,2
573,601,597,709,755,842,709,529,676,532,444,445,590,602,448,2
573,601,598,710,755,842,710,529,677,532,444,445,590,601,449,2
573,601,597,710,755,842,710,529,676,532,444,445,591,602,449,2
573,602,597,710,756,842,709,529,676,532,444,445,590,602,448,2
572,602,598,710,755,842,710,529,677,532,444,445,591,602,449,2
572,601,598,710,755,842,711,529,676,532,444,445,590,601,449,2
572,601,597,710,755,842,710,528,676,532,443,445,589,600,448,2
572,602,597,710,755,842,710,529,677,532,444,445,590,601,448,2
572,602,598,710,756,842,711,529,677,533,444,445,590,602,449,2
573,602,598,709,756,842,710,529,676,533,444,445,591,603,449,2
572,602,598,710,755,842,710,529,677,533,444,445,591,603,449,2
572,602,598,710,755,842,711,529,677,533,444,446,591,603,449,2
572,602,598,710,756,842,711,529,676,533,444,445,589,600,448,2
572,601,598,710,756,842,711,529,676,533,444,445,590,601,448,2
572,602,598,710,755,842,711,529,677,532,444,445,591,602,449,2
572,602,598,710,755,842,711,529,676,532,445,445,592,603,450,2
573,602,598,710,755,842,711,529,676,532,444,445,592,604,449,2
573,602,598,710,754,842,711,529,676,532,445,446,593,604,450,2
573,602,598,710,754,842,711,529,676,532,444,446,593,604,450,2
572,602,598,710,754,842,710,529,676,532,444,445,593,604,450,2
573,602,599,710,753,842,711,529,676,532,444,445,593,605,450,2
573,602,599,710,753,842,711,529,677,533,445,446,594,605,451,2
573,602,599,710,754,841,711,530,676,533,445,446,594,606,451,2
573,603,599,710,754,842,710,529,677,532,445,446,595,606,450,2
573,603,598,710,755,842,711,530,678,533,445,446,594,606,451,2
573,603,599,710,755,842,711,529,677,533,445,447,596,607,451,2
574,603,599,710,755,842,710,530,677,533,445,446,595,607,451,2
573,603,599,710,755,842,710,530,677,534,445,446,595,607,451,2
572,603,600,710,755,842,711,530,676,533,445,447,595,606,452,2
574,603,599,710,755,841,711,530,676,533,445,447,594,606,451,2
574,603,599,710,755,842,711,530,677,534,446,446,595,606,452,2
574,603,599,710,755,843,712,530,677,534,445,447,594,605,451,2
573,603,599,710,755,842,711,529,676,533,445,446,593,604,450,2
573,603,599,710,755,842,711,530,677,533,445,446,593,604,450,2
573,603,599,710,755,842,712,530,677,534,445,446,594,605,451,2
573,603,599,710,755,842,711,530,676,534,445,447,594,605,451,2
573,603,599,710,755,843,710,530,677,534,445,446,594,605,451,2
573,603,599,710,756,842,711,530,677,534,445,446,594,605,451,2
573,603,599,710,756,842,711,530,676,534,446,447,594,605,451,2
573,603,599,711,755,842,711,530,677,534,445,447,594,605,452,2
573,603,599,711,755,841,711,529,678,534,445,447,594,605,451,2
573,603,600,710,755,842,712,530,677,534,445,446,594,605,451,2
573,603,599,710,755,842,710,530,676,534,445,447,594,606,451,2
573,603,599,710,756,842,710,530,677,534,445,446,594,605,451,2
573,603,599,710,755,841,712,530,677,534,445,447,594,605,451,2
573,603,598,710,755,842,711,530,677,535,445,446,594,605,451,2
573,603,599,710,755,841,710,530,677,534,445,447,594,605,451,2
573,603,599,711,755,841,711,530,677,534,446,446,594,605,451,2
573,603,599,710,755,841,711,530,677,534,446,447,595,606,451,2
573,603,599,710,756,842,710,530,678,534,445,447,595,606,452,2
573,603,599,710,756,841,710,530,678,534,445,447,595,606,452,2
573,603,599,710,756,841,711,530,677,534,445,446,595,606,451,2
572,603,599,710,755,841,710,530,676,533,445,446,595,606,451,2
572,603,598,710,755,841,710,529,677,533,445,446,594,605,451,2
572,602,598,710,755,842,711,530,677,533,445,446,595,606,451,2
572,602,598,710,755,841,711,529,676,532,445,446,595,606,451,2
573,602,598,710,753,840,710,529,677,533,445,446,595,607,451,2
573,602,598,710,754,840,711,530,677,533,445,446,595,607,452,2
572,602,598,710,754,841,711,530,677,533,445,446,596,607,452,2
573,603,599,710,755,841,710,530,677,533,445,446,595,607,452,2
573,603,598,710,755,840,710,530,677,533,446,446,595,607,452,2
573,603,599,710,754,841,711,530,676,533,445,447,596,607,452,2
573,602,599,710,755,840,709,529,677,533,445,446,595,607,452,2
574,603,599,710,754,839,710,530,678,533,445,447,595,607,452,2
573,602,598,710,755,840,711,530,677,533,445,446,595,607,452,2
573,602,598,710,755,839,710,529,676,533,445,446,595,607,452,2
574,602,598,710,755,840,710,530,677,533,445,446,595,607,452,2
574,603,599,710,755,838,711,530,677,534,445,447,595,607,452,2
574,603,599,710,755,839,710,530,676,534,445,446,595,607,452,2
574,603,599,710,756,840,710,530,677,534,445,447,595,607,452,2
574,603,599,710,755,840,711,530,677,534,446,447,595,607,452,2
574,603,599,710,756,840,711,530,677,534,445,446,595,607,452,2
574,602,599,710,755,839,710,530,676,534,446,447,595,607,452,2
574,603,599,710,755,840,710,530,677,534,446,447,595,607,452,2
574,603,599,710,756,840,711,530,677,534,446,447,596,607,452,2
574,603,599,710,756,840,711,530,678,534,446,447,595,607,452,2
574,603,599,710,756,840,711,530,678,535,446,447,596,607,452,2
574,603,599,710,757,840,712,530,678,534,445,447,595,607,452,2
573,603,599,711,756,840,711,530,677,534,446,447,595,607,451,2
574,603,599,710,756,840,711,530,678,535,446,446,595,607,452,2
574,603,599,710,756,840,713,530,678,534,446,447,596,607,452,2
574,603,599,711,756,840,712,530,677,534,446,447,596,607,452,2
573,603,599,710,756,839,712,530,678,533,446,446,596,607,451,2
573,603,599,710,756,840,712,530,678,534,445,447,596,608,452,2
573,603,599,711,755,839,713,530,677,533,445,446,595,607,451,2
573,603,599,710,755,841,712,530,678,533,445,446,595,606,451,2
573,603,599,710,755,840,712,529,678,533,445,446,595,606,452,2
